uid,capacities_left,end_of_booking_iso_weekday,end_of_booking_time,departure_iso_weekday,departure_time,departure_day,arrival_iso_weekday,arrival_time,arrival_day,total_distance,transit_label,transit_hours,truck_emission_CO2e_WTW_TON,train_emission_CO2e_WTW_TON,train_vs_truck_CO2e_reduction_percent,route_hash_key,text,from_terminal_uid,to_terminal_uid,from_terminal_name,from_terminal_city,from_terminal_country,to_terminal_name,to_terminal_city,to_terminal_country,distance,transit_time_hours,sequence_number,operator_uid,operator_name,container20,container30,container40,container45,swapBody,tankContainer,semiTrailer,nikrasa,bulk,roLa,hazardousGoods
6b505f01-dcbf-4e3c-91e6-559c6c84bf00,True,1,00:00,1,00:00,Monday,1,00:00,Monday,1986.2712171391731,0:00:00,0.0,21.9,6.84,68.76712328767123,627d646436dee8d833382f9622c42601,,ed71d2d3-6816-477c-bd95-c7c3e58826a0,af1b2be2-a3f4-49c9-a89a-52cbf7b186ef,Interporto Quadrante Europa Verona,Verona,Italy,Kotka,Kotka,Finland,1986.2712171391731,0.0,1,d67b4f3a-803e-4840-955a-8d78d63ade00,European Cargo Logistics GmbH (ECL),True,True,True,True,True,True,True,False,False,False,True
6b633c5a-9e3a-4095-8e8c-e014d95bc504,True,1,00:00,1,00:00,Monday,1,00:00,Monday,253.5504228881308,0:00:00,0.0,0.191,0.049,74.3455497382199,86917d8d7ebca86844dbef471107e918,,82dc34af-06f7-481e-bd7e-02db19388d3a,59ce0354-5da9-4f4a-a141-85fd3596f717,TCV València,València,Spain,Zaragoza Plaza,Zaragoza,Spain,253.5504228881308,0.0,1,b500bf03-9364-47b8-a37d-fc89e07b11fb,"TCV Railway Transport, S.L.",False,False,False,False,False,False,False,False,False,False,False
6b6479a2-5a11-43fc-8e18-95daa5d7f993,True,1,00:00,1,00:00,Monday,1,00:00,Monday,520.9916690830362,0:00:00,0.0,0.39,0.11,0,96767c08fb9230c0a4cc73e32e17348d,,0a3f918b-736a-4b5f-9925-28902a217364,62610e10-b550-48a1-a2e6-fff211b76865,Hamburg Burchardkai (CTB),Hamburg,Germany,EUROKOMBI Hamburg,Hamburg,Germany,0,0.0,1,18b1d731-ab46-4674-9fa2-1025584a6950,Eurogate Intermodal GmbH (EGIM),True,True,True,True,True,True,False,False,False,False,True
6b6479a2-5a11-43fc-8e18-95daa5d7f993,True,1,00:00,1,00:00,Monday,1,00:00,Monday,520.9916690830362,0:00:00,0.0,0.39,0.11,0,96767c08fb9230c0a4cc73e32e17348d,,62610e10-b550-48a1-a2e6-fff211b76865,0ed241d8-bfe9-4a78-b795-cb74827ab207,EUROKOMBI Hamburg,Hamburg,Germany,Hamburg-Altenwerder (CTA),Hamburg,Germany,0,0.0,2,18b1d731-ab46-4674-9fa2-1025584a6950,Eurogate Intermodal GmbH (EGIM),True,True,True,True,True,True,False,False,False,False,True
6b6479a2-5a11-43fc-8e18-95daa5d7f993,True,1,00:00,1,00:00,Monday,1,00:00,Monday,520.9916690830362,0:00:00,0.0,0.39,0.11,71.7948717948718,96767c08fb9230c0a4cc73e32e17348d,,0ed241d8-bfe9-4a78-b795-cb74827ab207,0b3c8b3d-e565-4b9b-aa4f-e2ad0664e1df,Hamburg-Altenwerder (CTA),Hamburg,Germany,Kornwestheim Ubf,Kornwestheim,Germany,520.9916690830362,0.0,3,18b1d731-ab46-4674-9fa2-1025584a6950,Eurogate Intermodal GmbH (EGIM),True,True,True,True,True,True,False,False,False,False,True
6b857f1e-6d28-4798-b08b-4465af0d2cff,True,4,12:00,4,21:30,Thursday,5,04:00,Friday,225.02809346365265,6:30:00,6.5,0.1874,0.0024,98.71931696905015,b0f3313a641a5bbd2910be9480fd14f4,Profil: P/C60 P390 / C384,6853a14c-b7ba-43ab-9dc7-9e84a5fe7ad9,6d66f572-e248-456b-b96a-698fe3ead88a,Gossau SG,Gossau,Switzerland,Renens,Renens,Switzerland,225.02809346365265,6.5,1,eb171a39-c8ad-4782-b971-2a348170d179,SBB Cargo AG (Operator),True,True,True,True,True,True,True,False,False,False,True
6b896d58-a12b-4d5a-9399-d3386be997ab,True,5,16:00,5,19:00,Friday,1,05:00,Monday,828.6278928060707,"2 days, 10:00:00",58.0,0.64,0.16,75.0,c565da76b6c389009ce9904d22325a9e,PC 70/400,24d716d3-894f-47cb-8f22-07b8e60e0655,4eaf85f4-2a87-43b2-98db-3d61c9170795,Ljubljana Moste,Ljubljana,Slovenia,DKT Duisburg Kombiterminal,Duisburg,Germany,828.6278928060707,58.0,1,b11d141e-38a7-4be1-9d48-9d1cca56caf6,Rail Cargo Operator - Austria GmbH,False,False,False,False,False,False,False,False,False,False,False
6b99d1d9-44e7-48f5-9f8b-3292a4bddfb0,True,1,00:00,1,00:00,Monday,1,00:00,Monday,543.0508650494571,0:00:00,0.0,0.359,0.0081,97.74373259052925,7bad7a0c3846c3f5733d6fd5dfe7a2ce,,c343e917-9a70-4392-b647-7c6e50880a24,57e699e6-eccc-448c-8873-7753648e9bea,Jönköping,Jönköping,Sweden,Sundsvall,Sundsvall,Sweden,543.0508650494571,0.0,1,f5ecd9fa-fb27-4134-b7ab-7d5bd1a45b47,Real Rail Sweden AB,False,False,False,False,False,False,False,False,False,False,False
6b9b1b12-2eba-4f94-bb67-6356150faf57,True,1,00:00,1,00:00,Monday,1,00:00,Monday,632.8766061829172,0:00:00,0.0,0.497,0.074,85.11066398390342,4aa43ebfcc9fe9a5d5a08f561ef55854,Alle anderen Terminals werden mit Partnern durch Umfuhren bedient  -  3 Rundläufe pro Woche,49c916e8-5b88-4d87-818d-843bb3ccd985,60233dd8-08e4-42b1-b336-f1722e529e1c,Wolfurt CCT,Wolfurt,Austria,APM Terminals Maasvlakte II B.V,Rotterdam,Netherlands,632.8766061829172,0.0,1,b11d141e-38a7-4be1-9d48-9d1cca56caf6,Rail Cargo Operator - Austria GmbH,True,True,True,True,True,True,False,False,False,False,True
6b9b1b12-2eba-4f94-bb67-6356150faf57,True,1,00:00,1,00:00,Monday,1,00:00,Monday,632.8766061829172,0:00:00,0.0,0.497,0.074,0,4aa43ebfcc9fe9a5d5a08f561ef55854,Alle anderen Terminals werden mit Partnern durch Umfuhren bedient  -  3 Rundläufe pro Woche,60233dd8-08e4-42b1-b336-f1722e529e1c,26ac774b-e363-4299-9451-75dc464f7a5b,APM Terminals Maasvlakte II B.V,Rotterdam,Netherlands,APM Terminals Rotterdam,Rotterdam,Netherlands,0,0.0,2,b11d141e-38a7-4be1-9d48-9d1cca56caf6,Rail Cargo Operator - Austria GmbH,True,True,True,True,True,True,False,False,False,False,True
6b9b1b12-2eba-4f94-bb67-6356150faf57,True,1,00:00,1,00:00,Monday,1,00:00,Monday,632.8766061829172,0:00:00,0.0,0.497,0.074,0,4aa43ebfcc9fe9a5d5a08f561ef55854,Alle anderen Terminals werden mit Partnern durch Umfuhren bedient  -  3 Rundläufe pro Woche,26ac774b-e363-4299-9451-75dc464f7a5b,348ce0ad-c8dd-4df9-bbb6-698c942f9dbf,APM Terminals Rotterdam,Rotterdam,Netherlands,ECT Delta Terminal,Rotterdam,Netherlands,0,0.0,3,b11d141e-38a7-4be1-9d48-9d1cca56caf6,Rail Cargo Operator - Austria GmbH,True,True,True,True,True,True,False,False,False,False,True
6b9f1039-b1aa-4e4d-a55f-cd917451a7ed,True,1,00:00,1,00:00,Monday,1,00:00,Monday,482.87764081194047,0:00:00,0.0,0.371,0.064,82.74932614555256,f49a14c06a311720df430db9967c1b61,,36c2222f-bb31-4ec7-9b2d-09ccf0d3285f,7ca9fb26-2b51-4dda-bb38-789c3b322e48,Bilbao Mercancias,Vizcaya,Spain,Barcelona Morrot,Barcelona,Spain,482.87764081194047,0.0,1,9c98c554-f056-4a00-a98c-caada75545b8,"RENFE MERCANCÍAS, S.A.U.",False,False,False,False,False,False,False,False,False,False,False
6bbec7d0-1a5c-475f-8c9a-09b36f3538fb,True,3,09:00,3,10:40,Wednesday,4,07:30,Thursday,124.94293513797068,20:50:00,20.833333333333332,0.1049,0.0013,98.76072449952335,0f6af54d9959ba3062362a9394668c7a,Profil: P/C60 P390 / C384,8990cb99-333d-40aa-bce8-02958cdbce4e,be73fd73-bc97-4818-b1cc-1baa63456bc4,Swissterminal Frenkendorf,Frenkendorf,Switzerland,Terminal Combiné Chavornay,Chavornay,Switzerland,124.94293513797068,20.833333333333332,1,eb171a39-c8ad-4782-b971-2a348170d179,SBB Cargo AG (Operator),True,True,True,True,True,True,False,False,False,False,True
6bd571f1-09b3-4c25-bb4d-25c7e547c724,True,5,17:00,6,15:00,Saturday,1,07:30,Monday,786.0658284232783,"1 day, 16:30:00",40.5,0.59,0.14,76.27118644067797,d5ebf3ffa77e76bdb2542c19836f3a63,,e2eba4c9-74d1-436b-8140-cca0fa5235a6,710128a5-c69c-412d-b8d5-a9cb7b6b7c12,Wien Freudenau WienCont,Wien,Austria,DIT Duisburg Intermodal Terminal,Duisburg,Germany,786.0658284232783,40.5,1,a266efec-31db-41cc-b8ad-4171da70d74a,Hupac Intermodal SA,False,False,False,False,False,False,False,False,False,False,False
6bdd8dc0-fe3e-4bf1-b831-b530001ccc6a,True,1,00:00,1,00:00,Monday,1,00:00,Monday,258.51242248542883,0:00:00,0.0,0.196,0.05,74.48979591836735,3f71252d0c6268cef72f1a1f313b4bd1,,59ce0354-5da9-4f4a-a141-85fd3596f717,40fb49ad-88d8-4da4-b111-620527fc2d22,Zaragoza Plaza,Zaragoza,Spain,Silla Mercancias,Silla,Spain,258.51242248542883,0.0,1,f096e8e5-2b76-4236-af17-0437bd542892,Logitren Ferroviaria S.A.,False,False,False,False,False,False,False,False,False,False,False
6bfb092f-8bdd-4b5b-aca3-9be5b46a8262,True,4,20:30,4,22:30,Thursday,6,01:40,Saturday,677.5443814766976,"1 day, 3:10:00",27.166666666666668,0.58,0.11,81.0344827586207,7a21c0dea03f635c352ee5ba3a69904d,,ed71d2d3-6816-477c-bd95-c7c3e58826a0,33fffdc0-b524-405a-911b-db7bd84368ff,Interporto Quadrante Europa Verona,Verona,Italy,Köln-Eifeltor,Köln,Germany,677.5443814766976,27.166666666666668,1,0c44ddd7-1298-4677-8a23-627db6c818e5,Kombiverkehr Deutsche Gesellschaft für kombinierten Güterverkehr GmbH & Co. KG,False,False,False,False,False,False,False,False,False,False,False
6c00a111-8b37-4853-9be1-9b3abb6853c3,True,5,20:00,6,15:00,Saturday,1,16:45,Monday,773.962750830358,"2 days, 1:45:00",49.75,0.621,0.052,91.62640901771336,f4f03f984df2ddd21f22a12b458f09c6,,dd78f2be-71b0-4380-8d00-851cab0a0af5,35b60865-f8ad-4696-8b36-3ce6579cd628,"RSC Rail Service Center, Waalhaven",Rotterdam,Netherlands,Busto Arsizio-Gallarate,Busto Arsizio,Italy,773.962750830358,49.75,1,a266efec-31db-41cc-b8ad-4171da70d74a,Hupac Intermodal SA,False,False,False,False,False,False,False,False,False,False,False
6c03053d-e8dd-466d-b9ea-7afc1b580c65,True,1,00:00,1,00:00,Monday,1,00:00,Monday,959.5938857593674,0:00:00,0.0,0.73,0.27,63.013698630136986,21915eacf4ca17b903d3e3ad10354ee2,,579bff7b-117c-42d0-92ba-19ed3d597b3f,6e97c7be-f5e2-4afc-86c5-8b853b321375,Ludwigshafen KTL,Ludwigshafen,Germany,Michelin Poland Olsztyn,Olsztyn,Poland,959.5938857593674,0.0,1,7c3184bb-2e23-45c6-9a61-22523f877eba,MIRATRANS Transport i Spedycja Sp. z o.o.,True,True,True,True,True,True,False,False,False,False,True
6c12dc4c-d6eb-4ad1-9cb4-aa512a18a446,True,1,00:00,1,00:00,Monday,1,00:00,Monday,0,0:00:00,0.0,0.48,0.15,0,4d26e5485badd090377ea9b2c1a3b2c2,,62610e10-b550-48a1-a2e6-fff211b76865,0ed241d8-bfe9-4a78-b795-cb74827ab207,EUROKOMBI Hamburg,Hamburg,Germany,Hamburg-Altenwerder (CTA),Hamburg,Germany,0,0,1,ddd85a51-d6d2-4a3c-aaa0-cc008c21aed5,"METRANS, a.s.",False,False,False,False,False,False,False,False,False,False,False
6c12dc4c-d6eb-4ad1-9cb4-aa512a18a446,True,1,00:00,1,00:00,Monday,1,00:00,Monday,0,0:00:00,0.0,0.48,0.15,0,4d26e5485badd090377ea9b2c1a3b2c2,,0ed241d8-bfe9-4a78-b795-cb74827ab207,0a3f918b-736a-4b5f-9925-28902a217364,Hamburg-Altenwerder (CTA),Hamburg,Germany,Hamburg Burchardkai (CTB),Hamburg,Germany,0,0,2,ddd85a51-d6d2-4a3c-aaa0-cc008c21aed5,"METRANS, a.s.",False,False,False,False,False,False,False,False,False,False,False
6c12dc4c-d6eb-4ad1-9cb4-aa512a18a446,True,1,00:00,1,00:00,Monday,1,00:00,Monday,0,0:00:00,0.0,0.48,0.15,0,4d26e5485badd090377ea9b2c1a3b2c2,,0a3f918b-736a-4b5f-9925-28902a217364,81cf8bb0-8609-4140-9eb7-a7c9957f8799,Hamburg Burchardkai (CTB),Hamburg,Germany,Hamburg-Tollerort (TCT),Hamburg,Germany,0,0,3,ddd85a51-d6d2-4a3c-aaa0-cc008c21aed5,"METRANS, a.s.",False,False,False,False,False,False,False,False,False,False,False
6c12dc4c-d6eb-4ad1-9cb4-aa512a18a446,True,1,00:00,1,00:00,Monday,1,00:00,Monday,0,0:00:00,0.0,0.48,0.15,0,4d26e5485badd090377ea9b2c1a3b2c2,,81cf8bb0-8609-4140-9eb7-a7c9957f8799,7641ea17-12f8-455d-b76d-28b20cea626c,Hamburg-Tollerort (TCT),Hamburg,Germany,Terminal Česká Třebová (Metrans),Česká Třebová,Czech Republic,0,0,4,ddd85a51-d6d2-4a3c-aaa0-cc008c21aed5,"METRANS, a.s.",False,False,False,False,False,False,False,False,False,False,False
6c1b06c7-60af-4361-a38e-742b7e9a7155,True,1,00:00,1,00:00,Monday,1,00:00,Monday,611.6821832836678,0:00:00,0.0,0.46,0.13,71.73913043478261,0df016218b1670f97551cb9befb84052,,57b7726c-541a-478f-a5c1-5567813fec17,5ab1a957-bd3f-4b6f-9192-fedd4aa409c4,München Riem Ubf,München,Germany,TriCon Container Terminal Nürnberg,Nürnberg,Germany,147.84569811313918,0.0,1,ddd85a51-d6d2-4a3c-aaa0-cc008c21aed5,"METRANS, a.s.",True,True,True,True,True,True,False,False,False,False,True
6c1b06c7-60af-4361-a38e-742b7e9a7155,True,1,00:00,1,00:00,Monday,1,00:00,Monday,611.6821832836678,0:00:00,0.0,0.46,0.13,71.73913043478262,0df016218b1670f97551cb9befb84052,,5ab1a957-bd3f-4b6f-9192-fedd4aa409c4,62610e10-b550-48a1-a2e6-fff211b76865,TriCon Container Terminal Nürnberg,Nürnberg,Germany,EUROKOMBI Hamburg,Hamburg,Germany,463.8364851705286,0.0,2,ddd85a51-d6d2-4a3c-aaa0-cc008c21aed5,"METRANS, a.s.",True,True,True,True,True,True,False,False,False,False,True
6c1b06c7-60af-4361-a38e-742b7e9a7155,True,1,00:00,1,00:00,Monday,1,00:00,Monday,611.6821832836678,0:00:00,0.0,0.46,0.13,0,0df016218b1670f97551cb9befb84052,,62610e10-b550-48a1-a2e6-fff211b76865,0a3f918b-736a-4b5f-9925-28902a217364,EUROKOMBI Hamburg,Hamburg,Germany,Hamburg Burchardkai (CTB),Hamburg,Germany,0,0.0,3,ddd85a51-d6d2-4a3c-aaa0-cc008c21aed5,"METRANS, a.s.",True,True,True,True,True,True,False,False,False,False,True
6c1c361c-b35e-44b3-9ae8-cc75064ed23d,True,1,00:00,1,00:00,Monday,1,00:00,Monday,700.2512220720486,0:00:00,0.0,0.48,0.24,50.0,20749f515621cb14e73fed978fc78669,,06873f3d-1a18-4f27-b75f-a6ddc5009acb,a28d906d-f0af-4692-bfcb-401f15c3bf4e,Małaszewicze,Małaszewicze,Poland,Großbeeren (GVZ Süd),Großbeeren,Germany,700.2512220720486,0.0,1,60e8dec0-9f11-418f-a2a1-161b3eb5a035,InterRail Europe GmbH,False,False,False,False,False,False,False,False,False,False,False
6c1f16e2-ed5e-4686-9359-1b6d7f67e8e0,True,1,00:00,1,00:00,Monday,1,00:00,Monday,138.12856868186546,0:00:00,0.0,0.099,0.012,87.87878787878788,71b59436f44548d65cc97233c3aec501,,5c580889-bd69-492e-b419-4dd08bfebf8f,04a619a6-2313-459e-a624-35869b951b91,Vaggeryds kombiterminal,Vaggeryd,Sweden,Göteborg Skandiahamnen (SKH),Gothenburg,Sweden,138.12856868186546,0.0,1,aa686b9e-d295-4fbc-a8ae-9152dfbbf62d,GDL Transport AB,False,False,False,False,False,False,False,False,False,False,False
6c42f75c-945c-4ecc-8f3d-31655a2cce2b,True,2,15:15,2,17:15,Tuesday,3,03:15,Wednesday,252.04809529557298,10:00:00,10.0,0.188,0.054,71.27659574468086,eefeedbb7bc01144d85f060741cda073,,bcc33ee5-528a-4c5b-8289-c9497e10f14e,579bff7b-117c-42d0-92ba-19ed3d597b3f,DUSS-Terminal Duisburg Ruhrort Hafen,Duisburg,Germany,Ludwigshafen KTL,Ludwigshafen,Germany,252.04809529557298,10.0,1,0c44ddd7-1298-4677-8a23-627db6c818e5,Kombiverkehr Deutsche Gesellschaft für kombinierten Güterverkehr GmbH & Co. KG,False,False,False,False,False,False,False,False,False,False,False
6c44b669-a00e-4fcd-ae87-f39c900ac94b,True,1,00:00,1,00:00,Monday,1,00:00,Monday,452.69371853670657,0:00:00,0.0,0.345,0.099,71.30434782608695,ba988fc479cc17e15ddbf3e9616b231f,,579bff7b-117c-42d0-92ba-19ed3d597b3f,5211fcb5-f92c-4c33-971a-6f587cea3a87,Ludwigshafen KTL,Ludwigshafen,Germany,Bremerhaven Container Terminal,Bremerhaven,Germany,452.69371853670657,0.0,1,3d278932-c384-48a1-a5ce-caf540188153,TFG Transfracht GmbH,True,True,True,True,True,True,False,False,False,False,True
6c64697f-40f1-4f5f-bf5c-4c0413524b39,True,1,00:00,1,00:00,Monday,1,00:00,Monday,249.49973995969663,0:00:00,0.0,0.1638,0.0039,97.61904761904762,3d654c133ce67cb2095079243b8ee0e0,,90c8dd4d-de5f-41ae-9345-edf37f0c704b,04a619a6-2313-459e-a624-35869b951b91,Karlshamn Kombiterminal,Karlshamn,Sweden,Göteborg Skandiahamnen (SKH),Gothenburg,Sweden,249.49973995969663,0.0,1,aa686b9e-d295-4fbc-a8ae-9152dfbbf62d,GDL Transport AB,False,False,False,False,False,False,False,False,False,False,False
6c721e0f-1369-4280-826f-8dbc446da39a,False,3,12:00,3,20:30,Wednesday,4,05:00,Thursday,201.50790615904387,8:30:00,8.5,0.1665,0.0021,98.73873873873875,4e07efd993ae697aa9cda1b825aee93e,,28191671-f16b-435a-a4b6-7b983298ff9d,6a140e13-8a7e-41c5-bb32-868d04877c07,Basel Wolf (Hupac/SBB),Basel,Switzerland,Lugano Vedeggio,Lugano,Switzerland,201.50790615904387,8.5,1,eb171a39-c8ad-4782-b971-2a348170d179,SBB Cargo AG (Operator),True,True,True,True,True,True,True,False,False,False,True
6c82b6ea-c803-4eea-9561-a6f23e5a29aa,True,2,06:30,2,08:30,Tuesday,3,11:40,Wednesday,677.5443814766976,"1 day, 3:10:00",27.166666666666668,0.58,0.11,81.0344827586207,7a21c0dea03f635c352ee5ba3a69904d,,ed71d2d3-6816-477c-bd95-c7c3e58826a0,33fffdc0-b524-405a-911b-db7bd84368ff,Interporto Quadrante Europa Verona,Verona,Italy,Köln-Eifeltor,Köln,Germany,677.5443814766976,27.166666666666668,1,0c44ddd7-1298-4677-8a23-627db6c818e5,Kombiverkehr Deutsche Gesellschaft für kombinierten Güterverkehr GmbH & Co. KG,False,False,False,False,False,False,False,False,False,False,False
6c83edcc-5f4c-41fa-a64b-546291df32fe,True,1,00:00,1,00:00,Monday,1,00:00,Monday,565.3074916301391,0:00:00,0.0,0.404,0.019,95.29702970297029,bdaafab4ac32a0ba3c3552fce160e739,,cfab6a6b-87f5-40fe-89d1-5fab726088ae,a4240d9b-ff91-495f-88da-be4afaa0184a,Avignon-Courtine,Avignon,France,Valenton,Bonneuil-sur-Marne,France,565.3074916301391,0.0,1,99ac6819-ebd0-45ae-a77b-4e51a8de44a6,Froidcombi S.A.,True,True,True,True,True,True,False,False,False,False,True
6c87182a-0ca8-4404-bc03-de742a6941b2,True,7,18:30,7,19:30,Sunday,1,03:07,Monday,255.53997893355233,7:37:00,7.616666666666667,0.198,0.063,68.18181818181819,584a465a4aadce36adbd9dea6fcdf978,,437131e0-1d53-4d33-b89f-09366cd89fad,142c2777-3406-4f16-afa7-384a3a5aa1cb,Warsteiner,Warstein,Germany,Hamburg-Waltershof (EUROGATE),Hamburg,Germany,255.53997893355233,7.616666666666667,1,072ef812-c6af-4fd3-aaab-04b4063bc773,Westfälische Landes-Eisenbahn GmbH,False,False,False,False,False,False,False,False,False,False,False
6c8ad89a-dd34-4da0-95aa-811386fea5ab,True,5,16:00,1,19:25,Monday,2,09:14,Tuesday,328.1826356148443,13:49:00,13.816666666666666,0.226,0.066,70.79646017699115,75ae78011728d6470c0fffec3b182ff1,,d7726a48-5068-4d49-93b3-14454ae241c6,67f88e0d-d326-4db4-bfbc-9e4652d6157e,Magdeburg Hansehafen,Magdeburg,Germany,Emden,Emden,Germany,328.1826356148443,13.816666666666666,1,2842af27-dd80-4e68-ab26-d7894b1b06e8,e.g.o.o. Eisenbahngesellschaft Ostfriesland-Oldenburg mbH,True,True,True,True,True,True,False,False,True,False,True
6c91ffd9-3653-4cf7-95c6-b9a69e7019d2,True,1,00:00,1,00:00,Monday,1,00:00,Monday,0,0:00:00,0.0,0.295,0.028,0,19b69c28dc8d309b1cb5174f1c04452e,,05889b83-750b-45a4-9290-2a42caa67304,a97b128b-e4d6-498f-821f-abdaea2b2c24,Antwerp Gateway Doel (DP World),Doel,Belgium,MSC PSA European Terminal,Doel,Belgium,0,0,1,c8fbdf17-afc8-4587-b488-94d4fee93d78,Ter Haak Intermodal (THI),False,False,False,False,False,False,False,False,False,False,False
6c91ffd9-3653-4cf7-95c6-b9a69e7019d2,True,1,00:00,1,00:00,Monday,1,00:00,Monday,0,0:00:00,0.0,0.295,0.028,0,19b69c28dc8d309b1cb5174f1c04452e,,a97b128b-e4d6-498f-821f-abdaea2b2c24,811ef4eb-1b80-4f17-9a69-1c9af3ebee9d,MSC PSA European Terminal,Doel,Belgium,Strasbourg Port du Rhin (Cronenbourg),Strasbourg,France,0,0,2,c8fbdf17-afc8-4587-b488-94d4fee93d78,Ter Haak Intermodal (THI),False,False,False,False,False,False,False,False,False,False,False
6c995026-c8c0-4019-92c2-653bfbf04f19,True,3,12:00,3,22:30,Wednesday,5,00:01,Friday,948.5718379774792,"1 day, 1:31:00",25.516666666666666,0.75,0.2,73.33333333333334,3b4d7068cc671d8cd76c66a746b8a7e3,,ed71d2d3-6816-477c-bd95-c7c3e58826a0,004f2b28-4b8e-465b-8d9a-c1318de7d03a,Interporto Quadrante Europa Verona,Verona,Italy,baltic rail gate Lübeck-Travemünde,Lübeck-Travemünde,Germany,948.5718379774792,25.516666666666666,1,d67b4f3a-803e-4840-955a-8d78d63ade00,European Cargo Logistics GmbH (ECL),True,True,True,True,True,True,False,False,False,False,True
6cb286b8-e3d5-4e51-8bd0-247f804dbacc,True,3,14:00,3,16:00,Wednesday,5,04:00,Friday,872.1822430559729,"1 day, 12:00:00",36.0,8.93,0.67,92.49720044792834,5d5199324527432875cf28dbdfe3e2ca,,dd78f2be-71b0-4380-8d00-851cab0a0af5,ed71d2d3-6816-477c-bd95-c7c3e58826a0,"RSC Rail Service Center, Waalhaven",Rotterdam,Netherlands,Interporto Quadrante Europa Verona,Verona,Italy,872.1822430559729,36.0,1,a266efec-31db-41cc-b8ad-4171da70d74a,Hupac Intermodal SA,False,False,False,False,False,False,False,False,False,False,False
6cc53704-0903-47f5-ba15-b17993845130,True,6,16:30,1,08:00,Monday,2,07:30,Tuesday,0,23:30:00,23.5,0.185,0.013,0,4e500bce0885703046711baa5c17884d,,87b7cfa7-904d-4d58-aeb9-fb6faaf340d8,6d34fe46-978e-48a0-8c6e-1e74e51638ce,Terminal de Normandie (TN) Le Havre,Le Havre,France,Le Havre Terminal Multimodal,Le Havre,France,0,0,1,7a5150af-228b-4459-b49c-bd228a64dbdb,Naviland Cargo SA,False,False,False,False,False,False,False,False,False,False,False
6cc53704-0903-47f5-ba15-b17993845130,True,6,16:30,1,08:00,Monday,2,07:30,Tuesday,0,23:30:00,23.5,0.185,0.013,0,4e500bce0885703046711baa5c17884d,,6d34fe46-978e-48a0-8c6e-1e74e51638ce,9dc14075-9d45-4780-a34a-692db9d1eb9d,Le Havre Terminal Multimodal,Le Havre,France,Terminal de France (TDF) Le Havre,Le Havre,France,0,0,2,7a5150af-228b-4459-b49c-bd228a64dbdb,Naviland Cargo SA,False,False,False,False,False,False,False,False,False,False,False
6cc53704-0903-47f5-ba15-b17993845130,True,6,16:30,1,08:00,Monday,2,07:30,Tuesday,0,23:30:00,23.5,0.185,0.013,0,4e500bce0885703046711baa5c17884d,,9dc14075-9d45-4780-a34a-692db9d1eb9d,c109fc09-b823-43a8-8543-71b15c93c2c2,Terminal de France (TDF) Le Havre,Le Havre,France,Terminal Atlantique,Le Havre,France,0,0,3,7a5150af-228b-4459-b49c-bd228a64dbdb,Naviland Cargo SA,False,False,False,False,False,False,False,False,False,False,False
6cc53704-0903-47f5-ba15-b17993845130,True,6,16:30,1,08:00,Monday,2,07:30,Tuesday,0,23:30:00,23.5,0.185,0.013,0,4e500bce0885703046711baa5c17884d,,c109fc09-b823-43a8-8543-71b15c93c2c2,f8c54871-33d6-4b2e-b43d-63f885db1df2,Terminal Atlantique,Le Havre,France,Saint-Pierre-des-Corps,Saint-Pierre-des-Corps,France,0,0,4,7a5150af-228b-4459-b49c-bd228a64dbdb,Naviland Cargo SA,False,False,False,False,False,False,False,False,False,False,False
6cc9f4a6-191c-4185-809a-bdf4b988fdd6,True,5,12:00,5,20:00,Friday,1,04:00,Monday,220.11217428994283,"2 days, 8:00:00",56.0,0.1729,0.0021,98.78542510121459,afbc952a106e64d1c2d62e7d7af34670,Profil: P/C60 P390 / C384,94671093-4482-41a7-921c-e98caf19f8cf,23478d4c-3419-4703-827a-1dde395b6786,CTG-AMT Genève La Praille,Carouge,Switzerland,Dietikon,Dietikon,Switzerland,220.11217428994283,56.0,1,eb171a39-c8ad-4782-b971-2a348170d179,SBB Cargo AG (Operator),True,True,True,True,True,True,True,False,False,False,True
6ccf7d1e-d787-4c84-bd41-36c2f2cd7131,True,1,00:00,1,00:00,Monday,1,00:00,Monday,681.0953426795714,,0.0,0.42,0.26,0,b1546ba733ab5a9f4ab6ca650af1bed4,,a1b5518a-467f-4047-955a-6e3afc4d9bda,4c7dea26-8083-4f07-827b-91220f26178f,Baltic Container Terminal,Gdynia,Poland,Gdynia Container Terminal,Gdynia,Poland,0,0.0,1,0545d64b-14b9-4de5-82d0-a5f2f835d04e,PCC Intermodal S.A.,False,False,False,False,False,False,False,False,False,False,False
6ccf7d1e-d787-4c84-bd41-36c2f2cd7131,True,1,00:00,1,00:00,Monday,1,00:00,Monday,681.0953426795714,,0.0,0.42,0.26,38.0952380952381,b1546ba733ab5a9f4ab6ca650af1bed4,,4c7dea26-8083-4f07-827b-91220f26178f,bf24bb7b-43b1-445f-a0fd-94c2abb4bf43,Gdynia Container Terminal,Gdynia,Poland,Deepwater Container Terminal,Gdańsk,Poland,20.737336997556707,0.0,2,0545d64b-14b9-4de5-82d0-a5f2f835d04e,PCC Intermodal S.A.,False,False,False,False,False,False,False,False,False,False,False
